Gene	ERR2451262	ERR2451263	ERR2451264	ERR2451265	ERR2451266	ERR2451267	ERR2451268	ERR2451269	ERR2451270	ERR2451271	ERR2451272	ERR2451273	ERR2451274	ERR2451275	ERR2451276	ERR2451277	ERR2451278	ERR2451279	ERR2451280	ERR2451281	ERR2451282	ERR2451283	ERR2451284	ERR2451285	ERR2451286	ERR2451287	ERR2451288	ERR2451289	ERR2451290	ERR2451291	ERR2451292	ERR2451293	ERR2451294	ERR2451295	ERR2451296	ERR2451297	ERR2451298	ERR2451299	ERR2451300	ERR2451301	ERR2451302	ERR2451303	ERR2451304	ERR2451305	ERR2451306	ERR2451307	ERR2451308	ERR2451309	ERR2451310	ERR2451311	ERR2451312	ERR2451313	ERR2451314	ERR2451315
ENSG00000001460	1.6707413804112323	2.0236373077472987	1.7778645885174265	1.763380345687903	1.9673365945901695	1.9174990907869043	2.036036330998388	1.85345624076444	1.9380858986761655	2.0612950145280684	1.5820647031221882	1.8040072735826502	1.7509204947582095	2.059324146443611	1.8345005526291667	1.4641645192137718	1.8190192893268768	1.8749859504975586	2.0217707439753094	1.722425210793851	2.165586598714112	1.933762911107217	1.8124535171030967	1.3782304160153815	1.5086875501991288	1.5912340610748406	2.0501119914040564	1.6974225070676043	1.7367470582330837	1.6800227505128564	1.8205406564957662	1.9474537354463188	1.7881921403435892	1.532567214517837	1.9276461375812617	1.773760545608341	1.8124535171030967	1.9905851720764693	2.015299869947989	1.7231000758539987	1.8684069716871052	1.8864193647501275	1.7722338743800399	1.7690775282319244	1.8234048040985913	1.450439787447212	1.7667583604678492	2.1316893775581716	1.6400624190465902	1.6945171396285628	1.1412752704928124	1.7825393014888995	1.9451210846046827	1.8573804478424916
ENSG00000001461	3.680499643087132	4.493392206086729	3.9858102971267813	3.568684203093201	3.5009228686727716	3.8108499914367493	3.402203672818661	3.2235928790821182	3.486565143981161	3.3766265964817577	3.158518551711232	3.2574612897502115	3.155402191781872	3.291930167483369	3.1634093884343737	3.336659360863133	3.0127671255170054	3.2246953428054645	3.446311326176172	3.0210210363144934	3.175182224498611	4.217591375483906	2.976558753759977	3.13544297602116	2.8281258605349935	2.8341322431314677	4.432998904135776	3.4432122721092786	3.220778334246455	3.1046819598274706	4.11213486875554	3.718931077492112	3.30655406189973	3.219974757409755	3.29648253961084	3.5403991925296427	3.4064607885539697	4.208675620771482	3.3685865596845206	3.839678484662485	3.7793884037160628	3.9635119609654996	3.2235928790821182	3.2546369440717013	3.420772680408189	3.8130287825670797	3.793889072356099	4.028578822244738	3.011358698229219	3.2713956854378856	2.931225485845287	3.0894987093773976	2.93562460802912	2.9158049258103436
ENSG00000001497	5.146282703573854	5.0953451536674725	5.608170366183374	5.560655489021334	5.223265351774996	5.513973624317353	5.879424407368438	5.019004083910175	5.434944390180197	5.271143219893142	4.748019926688012	5.057813742602497	4.9048123648651085	4.60377908229149	4.609006836739207	5.332510734842586	4.966349519104719	5.110858465478076	5.97702897140461	5.671395850214063	5.457528412545978	5.4675679760535445	4.8898329531953255	4.407991312276888	5.168897243508498	4.574408779605784	5.622290638761685	5.833361144775735	5.68198316879786	5.320880594259238	5.519091277588645	5.355582236213124	5.371276487823058	5.250571797510622	5.647444426038861	5.8942089033352625	5.772079551449683	5.32621523699312	5.079034935384437	5.171666831568257	5.228865465031177	5.720120909040438	5.821480086173812	5.509198542640506	5.540841200547219	4.614773855283615	4.929339109575502	5.262668346570609	4.895579892614814	5.188516346900697	4.934066390175955	5.442208620694094	5.049992719515485	4.552814593566927
ENSG00000001561	5.027762639432637	3.0319946576091485	3.220379925767899	3.2931033872640763	3.15002504357561	3.9746012774698984	3.179001222536657	3.6789595138536453	4.996916808750934	4.160692065790217	6.316324181169491	4.176349890880894	4.021366128824978	3.836514039420746	3.760750279028371	3.6982610826015443	3.5442359535034687	3.3976216913508024	3.859259065748711	4.33900504211239	4.436967659403877	4.10112103205344	3.819289529711127	7.513279932624862	4.966349519104719	3.917659839582873	3.7714367417624057	4.586250897579247	4.043380618821467	4.236866102273018	3.7714367417624057	3.7809672863495924	4.290982366536751	3.847989871644166	4.116074346033404	4.14195373934376	3.4983255958063504	3.9344458551157	3.677963726210657	3.332449656482151	3.441878898139544	3.220778334246455	3.497012791441695	4.27709639129828	4.470966484071146	8.054683643653402	3.648794133333352	3.876002326358681	2.9114294307107635	3.8290227209960004	4.361873931867271	4.324539760101411	4.138674104794783	4.078068337111048
ENSG00000001617	2.72212213629356	2.0456786569542675	2.4484618160386438	4.055358718326438	2.0771897255048883	1.8078778546606287	1.8629848496200865	1.978563975750886	2.7872925835197826	2.0599895035192963	2.370600236415184	2.422066347374761	2.9362632377432534	2.3105814744015896	3.688907516853001	3.171675295979886	2.7267113082827588	2.023005884316554	1.9652947733408623	2.947335394658923	1.9986422303913212	0.06025506480944973	2.7764478187902197	2.701508848427016	2.8350946582309104	4.276449689786858	0.5359610565168982	1.8727577045082149	2.055602893545835	1.5926969309395154	2.7745540333689807	1.9903661301155844	1.8427156117420413	2.876587878139235	2.026345619905047	2.7668293212029047	2.1260063099233433	1.7872175443685134	2.3017114296166215	1.8514999490380668	3.018584617768051	2.069962955937518	4.157131696290352	3.835444536142032	2.312275339178643	2.5547483809994187	1.5200459173175171	1.3799822951047185	2.0654628934554924	2.768768922064121	1.7900313964715815	1.9677382459161024	1.7083101821672324	1.9495219855166663
ENSG00000001626	0.8591320892711694	0.07019739241840026	0.6127050076215719	0.06926610400879293	0.07858280235863703	0.6247093700993334	0.644238015789772	0.05323632243471813	0.6090767003837826	0.5012136698937104	0.5574644120980505	0.5486613839762708	0.7253926523232874	0.6682508674903438	0.7439642241724849	0.7982998369291043	0.06094856838975565	0.8656993468086638	0.5977903913232104	0.5535412469739165	0.057912765283536935	0.6058513570787166	0.9104628880682641	0.5296080165734309	1.1482875613804562	0.06897581845593434	0.5247450073204524	0.46633157826297056	0.9699938215390025	0.726550182902112	0.5516180312414878	0.719510773219854	0.46840273764219936	0.698282201039817	0.5496293449577851	0.2902726613669609	0.0491773162750828	0.6936734109030097	0.6719093070549356	0.8349822142656558	0.909956737997474	0.6229459194166707	0.8656993468086638	0.8617461842053376	0.5076362293094764	0.8658840674960573	0.7860526328210038	0.644160748290443	0.9339054363721327	0.7263766560791239	0.05470674559286176	0.6519277979671616	0.53293049999299	0.6848060399627447
ENSG00000001629	5.484897601702253	4.084578004858391	4.61041481428672	4.224427554598702	3.655671364597042	5.333384668904914	4.335822444731459	4.5058229370840355	4.927719391193131	4.886591632319466	4.799538160452487	5.037207641171453	4.29445645360775	4.977010410106232	3.8670786472897483	5.259859142826505	3.922868840318497	5.452603499542276	4.189459902518244	3.7464172015835056	4.691096297294818	6.2289228203621345	4.97794630286498	4.630232964390627	4.866549237788181	4.740280735139454	5.265750512510035	4.950746004054534	4.606825641396246	4.4746196082961935	4.929339109575502	4.557900083047018	5.645215449176931	4.725280428692693	5.6441581310914986	4.806689781707741	4.86733742473207	7.316505303715724	5.452603499542276	5.8782577638407805	5.7553489217916844	5.026813416948846	5.151834498466305	4.876989118319024	5.95036889251058	7.3912507007547195	6.277843741219794	6.102343743698038	4.638288106974955	5.196026723608001	4.252550514994197	4.295916626818322	4.323919492468224	4.387267476052994
ENSG00000001630	6.843961411307777	5.351479566669331	5.358319606919767	5.466551425192193	5.227039987803894	7.128243375475869	5.474806852596226	6.07745796565345	8.81050126914668	5.842519416629881	7.519063933214607	7.233087998190945	6.319089794830738	6.111957831562077	5.469647538297542	5.037207641171453	6.038000944923741	6.573079049259494	5.212143490287604	5.121936189448212	5.318976938329038	3.409026335920686	6.137465658901702	4.520693034400335	5.015894250672037	7.546893881005294	3.615231712215476	5.4071363672561406	4.895579892614814	5.524330052158385	6.936937489013735	5.925953366976508	5.129873544452705	4.880026156796415	5.339896015374655	4.850364000216096	4.775035770398858	6.460886586520387	6.581971453978536	5.242123408675293	5.769538740811553	5.070051030414047	5.493113504769293	5.309210454333245	5.4162567477482755	4.421056202678132	7.079695004304657	7.123133229614286	5.531628517094195	6.132572706257945	6.0180547842589025	6.136238909867641	5.635610356938813	6.334117215431169
ENSG00000001631	3.554724344847969	3.0602142564626638	3.184783811238047	2.7470368002779475	3.133963306615322	3.5625174985942403	3.254222081355312	3.191193194188265	3.4263617462463323	3.5266005698826737	3.704804100557215	3.5013889408172494	3.293477227064001	3.628956417513467	2.8344558537554114	3.630499432606241	2.969943191701748	3.572422781441543	3.21651777310762	2.5555737975259594	3.144186088719123	4.751137339622877	3.418088560700079	3.6959029644708403	3.4852254057797154	3.178581245611899	3.523772006457499	3.2149075083323666	3.4111563293299807	3.239296095861657	3.3960021610204714	3.221532228659099	3.714887576908478	3.194318965918355	3.787249777332423	3.5756207626319725	3.147730882311965	4.075743323644927	3.2870647998950213	3.9937498911353915	3.945260229297171	3.6194489854850707	4.327849466414511	3.15659483360334	3.673125571889357	4.043992807574894	3.8290227209960004	4.04623549920289	2.973737360932108	3.6637320513528766	3.3199060743797704	3.002395190433305	2.923363757866535	3.337064983642602
ENSG00000002016	2.229861031910567	2.434582764688251	2.2481362824562714	2.2572943795465683	2.1226804854249712	2.7742208961643686	2.3576218372660835	2.3054871017788354	2.3140815203644847	2.320863306510811	2.312030884765459	2.1321294551778345	2.321884508355634	2.3923686469927494	2.0355958728742034	2.284352759741905	2.2555564515347535	2.3573770010988015	2.371119129206785	2.4106121266272518	2.1857168537343523	3.2895003287913975	2.3700953336492354	2.344104371440995	2.0065356726737957	2.1791487912654346	2.4464735898038916	2.5626959001793597	2.213226505248352	2.4935975918827853	2.288660169156306	2.4783273964377406	2.1878214937813873	2.73715011967361	2.4133406458395052	2.5113690108704527	2.2805586526058885	2.949988057391937	2.2903749038492798	2.860406479438465	2.750961127184671	2.513983593533078	2.2377263505961027	2.2785713267757877	2.3944677545854285	2.3242458155048213	2.5787874741451944	2.444313948295524	2.3088201526147136	2.2353333168022953	2.149260312214259	2.0200076087533594	2.069322692536524	2.0129687741967466
ENSG00000002330	2.826434239964574	3.4338344523987354	3.402630030016182	3.3698718482014263	3.9931894042359217	2.5994876221410115	3.2680770550330314	3.0880247539536074	2.731755481167615	2.6284545455383754	2.912723785036354	3.03126545467069	3.079505660697045	3.0080827963474226	3.483352714699464	2.457515766175997	3.3111221523092094	3.0120397760241326	3.003771683386755	3.189318648740795	3.10241876244515	2.849274652640111	3.226355023282214	2.7270301740526035	2.6174543533338053	3.421219389892632	3.5160227824517585	3.1150791662706876	3.3391027089754917	3.2228166432970626	3.2656988597234156	3.273056880393022	2.7888316157873465	2.8437305554087917	2.52629036301713	2.7648972132763845	2.828776259672372	2.75612291727849	2.7738899238565904	2.9485137533920494	3.0266517443287246	2.8779336888906464	2.7761271837307278	2.728883890281714	2.4008661746089652	2.7337421288002237	2.7767733695703316	2.7684639916327987	2.906569138139807	2.9267798512422947	2.850954320693387	2.7396442200998905	3.3749479067695707	3.184382678134076
ENSG00000002549	5.772079551449683	5.951671243735093	5.415238972051855	5.3236575118679506	6.797458939942118	5.764671125149508	6.092291876961905	6.032883386348525	5.86063904197999	5.534835726125322	6.826444431121087	6.738506595429466	6.71108655823098	6.4463581428250984	6.248533535082414	5.349424565970052	5.8748424468018	6.347031908677641	4.909587604539788	5.430927458032964	5.68995197838898	6.94736679473356	6.628624459844405	6.153674761042404	6.485019748634264	6.722279443367528	6.614742053136343	5.461636991224884	5.4828291837639975	5.267654309967302	5.530614041480057	6.8053061521894715	5.817101173693004	9.230150589915663	5.463607866938113	5.665956773912011	5.840114544680463	5.80518958629977	6.195207320059304	5.916232498061124	5.278305553138311	5.6018128315031825	5.484897601702253	16.802742159553326	5.3315841629582525	6.123577273456389	8.48360415894	6.029235422906682	6.753897987036521	6.1988344997014515	6.3100343022753105	6.181200189288704	6.55569555304246	6.364087923574788
ENSG00000002586	14.342700219614326	19.401802798601306	15.807219184722445	14.434117618057105	22.867397825538102	10.997133631620178	14.841064647369969	14.177515633903099	11.447537058774698	14.622102192113067	14.95275951282934	17.101756302114886	13.046257731552245	13.51103882761859	18.975967073188528	9.874639384965867	19.43562538799533	14.045575832408186	13.929045319912033	20.246447427830237	14.143360116719071	16.86097999281434	15.867427330766368	13.116471798437798	12.115534974680372	15.477851646652026	16.802742159553326	14.229406235057525	15.622588605518887	14.58576937766184	15.645128739581263	15.676482180788526	11.311161852096594	13.189377271110915	11.45802063299451	11.833048521607457	9.129889193351744	10.218924353461698	9.3528578988588	9.503645517942502	10.033027085009012	10.218924353461698	9.183798752439202	8.208977804183023	7.5392425067323225	6.964140629021423	11.286818888266025	9.525309368700242	12.978223971776732	13.559544611640549	16.223595006512898	14.111377882352784	18.87439219390634	15.944704168658618
ENSG00000002587	2.000961747816679	1.787810771361548	2.1462663434728686	3.7525721521599404	2.4243426522247105	1.4175162128227874	2.042394224596773	2.837093154590327	1.904275569823691	1.9888912511781935	2.0142491295945755	2.1499480203261756	2.923363757866535	1.6388483196446773	3.6800024830644222	2.7730081205271375	3.4013490848789676	0.8460312938961481	2.44379379384179	2.337497121974918	1.949303359287304	2.158901322669187	2.3479616220246187	1.8803363181009993	2.114491028924876	3.0838471522774835	2.0938394081840586	2.372877456174896	2.1741436339706848	2.0377022353217455	2.8679652880039694	1.5856168217086641	2.136953658580654	4.512368502895022	2.6942658066901437	1.3456512961822584	2.6443124542281993	1.317764096054744	1.4293956283444982	1.246063708955063	1.3661926062568572	1.5019216083653375	1.7511004257930032	2.662376198138187	1.4021108196399683	1.6049199573848707	1.3379786998509837	1.1588750967756387	2.3630286523627144	1.453514120455359	2.4017056209720824	1.8368653701948656	1.6293076111267881	2.3244902543965384
ENSG00000002726	0.8208353405539761	1.2601042931211779	0.9892760338550556	1.3915203497960047	0.7960059921899925	0.818842769562785	0.832488455343171	1.263913778226287	0.6870565066704766	0.820647678722211	0.9225445676872788	0.65614322131207	0.6534060197695095	0.8648014766074286	0.7556688187790734	1.063216159010457	0.6386669174833077	0.7728264375558516	0.7008371833948741	1.0962489286308121	1.0267536582315897	0.6031465972007293	0.04750496028560479	1.102466969643508	0.6861830259051775	0.781548493736451	0.3564482313000251	0.8183531624539379	0.968362883995184	1.1617785961884037	0.623820049560644	0.5344784378041456	0.8035415554046774	0.7002108179691647	0.6931217310136457	0.7707725023820446	0.9235842444253142	0.7278200132406429	0.503128205724396	0.46380180795239956	0.866879822617903	0.8239816180203137	1.022242875124831	0.7595723438343214	1.172807687511016	1.1736999551747116	1.0811901737458511	0.9914926728645378	0.5150730732162634	0.9801447598132436	0.7909846303570078	0.9839157348625474	1.10376103013993	0.8595323108872206
ENSG00000002745	1.2383966524986152	1.4366545418385028	1.8164238766973044	1.3466569047713273	1.3382534378939335	0.9712288462076495	1.1438726335415912	1.3261689582615737	1.312374723834643	1.038892403603016	1.01341055747998	1.426277143471087	0.7022994506044886	1.3140833824045215	1.0287060284333442	1.3881091566986425	1.3128048797368619	1.2293885736515349	1.6016799885077486	1.2396058360425266	1.361954121223944	1.9600712944527277	1.4784059361525654	0.8828950778160245	1.035972413852171	1.0831448480280141	1.760040975848917	1.7172328747278398	1.4706781449081363	1.831642600435274	0.8234934621401531	1.1272376515376272	0.8436244374567113	0.38110755526890416	1.0063768128265989	0.968778565919088	0.9885966116292766	1.5497545428665838	1.5190434318813246	1.642907004993599	1.3698864351917164	1.2313374820394514	1.2909412644537936	1.2909412644537936	1.2644273345201125	1.2722073098019877	1.1745828328440937	1.062164006916249	1.5002216094861944	1.3688573921613938	1.3874889305153193	1.3276859790705768	0.7201731408750607	0.7232503492988275
ENSG00000002746	1.842319035089544	0.6188954682049564	0.6199382955018288	2.059324146443611	2.5939069601369145	0.5196015936327021	0.3652067109765501	0.5442786438517222	0.9095480496595935	2.2077990785722554	0.5370760269421674	0.37677987977910077	0.9555057892254153	0.6103537623137302	0.6509301295771242	0.5925632857906679	1.7631891661076944	0.6924876439132734	0.39720486704664903	0.05580956035025907	2.083361702883321	0.3995634135592704	0.5213827919081483	2.573924823986187	0.8114836444157454	0.617446956814314	0.3846701164932105	0.4612224434612261	0.49244599423160046	1.9333565797995114	0.38077114943795143	0.5339333085675724	0.6320323599617581	0.5430873095153301	0.3593576392933095	0.5307666406308296	0.36226972213015457	1.716668821113787	0.35602189327482614	1.6425770440582301	0.4323929673245618	0.3378771025125943	0.6056462261706205	0.5661547842287914	0.614156485731576	1.5271013213961102	0.557003592582465	0.346054182466847	0.6293947717507258	0.05488568332446847	0.05470674559286176	0.34802567402032014	0.07198358211664135	2.35252596417529
ENSG00000002822	3.465527767069025	5.110017587898472	4.657173003845692	4.663758448187464	4.7964927890171625	3.759207645173694	4.042768430068044	4.414722767876065	3.574664818989993	3.183301048671757	2.89156824314696	3.1641574187029677	3.127272873532206	3.2672754441307204	4.340165316868671	4.494769006629447	5.149066378703237	3.8770807099709117	5.099382407884679	5.250571797510622	4.8368408818251485	4.6715303490681	3.5224370220268533	3.273056880393022	3.3304270408618266	3.92342223005093	5.524330052158385	3.749527139557415	3.820359701306939	3.8023627471752794	4.574408779605784	4.884250455896246	3.4249859331299453	4.38855533934061	3.5490702164816366	4.25766933243434	3.744917788196449	3.3728299292860395	3.2784359581008182	3.5060470807668365	3.7637853315467984	4.214262479495899	3.5432469251453798	3.1615509947274423	3.4299229577232473	3.096509826233133	3.1645326105881666	3.0943016674251025	3.863149413786944	3.436994042014056	3.3308189582766357	3.8002666362260746	3.711319311885701	3.7255557071871164
