Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
ENSG00000096060	9.031807451981745	0.4939699124603067	0.25319096997696683	0.0012285005599191746	0.06481568954133565	FALSE
ENSG00000038945	3.005236972482057	0.4767789360701434	0.34149359000079893	0.0029983851649942684	NA	NA
ENSG00000033327	13.226145453803772	0.46131834729427873	0.15054964193255188	7.474969080753522e-5	0.011599393197075173	TRUE
ENSG00000027697	23.220793119057632	0.4557762066396573	0.11807739426056119	4.375784912023103e-6	0.0016490457997024206	TRUE
ENSG00000114013	7.754405688295349	0.4513559060974382	0.17007395861941105	2.5349268719336647e-4	NA	NA
ENSG00000133657	19.14210951526371	0.4441301544870759	0.15213112203412069	1.1527757114509194e-4	0.016111829173148205	TRUE
ENSG00000055609	19.15777279209733	0.39423279034622655	0.15284822463819983	2.983605262456301e-4	0.029150928453184156	TRUE
ENSG00000103257	22.501632528499606	0.38102934455352927	0.19340271786747795	0.0011699414132715147	0.06298582547367869	FALSE
ENSG00000136603	13.96738518750232	0.37499846777583135	0.16500530807930883	6.285204588051582e-4	0.04829253359179139	TRUE
ENSG00000089916	14.095043013799824	0.3708676297849846	0.13599325309011623	2.0338953628402806e-4	0.024388254396239366	TRUE
ENSG00000140526	9.441573992016506	0.36489383756192467	0.1714249383518672	8.769502271515657e-4	0.05508082617204358	FALSE
ENSG00000197872	11.092818805672186	0.3628019640859711	0.14988930812535015	4.516646019379052e-4	0.03723410062225606	TRUE
ENSG00000185477	17.880443135903906	0.36239323085182135	0.13695823432883628	2.503934342719833e-4	0.027522411650395498	TRUE
ENSG00000090376	7.790547335934705	0.35546254282653095	0.2162681279557467	0.00205847172347728	NA	NA
ENSG00000198502	22.245131740895452	0.33183320802083816	0.19963057909040674	0.001964017089110378	0.07297291663483349	FALSE
ENSG00000148158	9.923125985959746	0.3156599810493801	0.16388427776822276	0.0013182503240336905	0.06748368225970341	FALSE
ENSG00000230989	8.423344974296255	0.3140189803647033	0.19579455942997603	0.002221895037162765	0.07712314615836018	FALSE
ENSG00000155926	11.411491936217008	0.2971560616373171	0.2457133321479235	0.0033954770123011814	0.09952520398278351	FALSE
ENSG00000183431	10.629303607734775	0.2879271234244478	0.16738559382993096	0.0018224886296800743	0.06967717398689907	FALSE
ENSG00000136381	13.741710277543978	0.2745309824683807	0.1480153869143176	0.0014529747871232554	0.06844549086484192	FALSE
ENSG00000135720	14.761088019982955	0.26999054125295685	0.15230574978060132	0.0016625251041954272	0.06892221436211725	FALSE
ENSG00000170525	29.718597792913194	0.26941604473558195	0.12220352248642144	7.267853343743637e-4	0.04916050543793772	TRUE
ENSG00000169499	18.026583412178844	0.25784283358502497	0.1226215196152653	9.068785271845864e-4	0.05563594313285904	FALSE
ENSG00000161921	13.91522513581975	0.2349740158558813	0.2537801233417679	0.004138132556294829	0.11139177228067101	FALSE
ENSG00000143622	18.660470803988737	0.23203229272752154	0.14043515686014862	0.0019959976183606997	0.07311458986863374	FALSE
ENSG00000173744	35.29711671615202	0.2319147269015517	0.1872642913727495	0.0032928114039763104	0.09952520398278351	FALSE
ENSG00000101265	24.073588850766246	0.22336561348525327	0.11144363934768084	0.0010986941193769394	0.06298582547367869	FALSE
ENSG00000107263	27.265533768857807	0.21730860932538285	0.10120480846398539	8.242840673240884e-4	0.05436153424002363	FALSE
ENSG00000110713	18.173987496982974	0.20920910912187635	0.2224671834377972	0.004113008539923498	0.11139177228067101	FALSE
ENSG00000174437	21.588770352524236	0.20866821462069607	0.11754175583158218	0.001646686264594688	0.06892221436211725	FALSE
ENSG00000102034	15.322855483921085	0.20248806736504524	0.17346313836343977	0.003500960610539301	0.10148938561101842	FALSE
ENSG00000073921	19.88549962264647	0.19085810016553603	0.1317878569162377	0.0026404124607191026	0.0893001034791922	FALSE
ENSG00000153786	19.15854531348963	0.18654588860620389	0.15271792590174968	0.0033339068220718166	0.09952520398278351	FALSE
ENSG00000169967	27.66906823050783	0.18039872078064176	0.13606668973728847	0.0029974543765194863	0.09779136387507338	FALSE
ENSG00000180776	18.19340082787839	0.17643716000126625	0.17165642463506503	0.003911478491709178	0.10861558169609276	FALSE
ENSG00000140564	25.967085907658273	0.17408936718772738	0.14501422430599978	0.0033885128173439002	0.09952520398278351	FALSE
ENSG00000113648	38.695450319856505	0.1687394395317809	0.08135565747660152	9.505531666311618e-4	0.05698998303575011	FALSE
ENSG00000104763	27.712089296023635	0.1591175320105565	0.12914473625493575	0.00335682205954464	0.09952520398278351	FALSE
ENSG00000145675	31.655208462276242	0.15558906582849485	0.14919788413018725	0.003786526690123403	0.10626444051644188	FALSE
ENSG00000084234	47.61943595575464	0.15276171575947906	0.08702504665387693	0.0016960620623989457	0.06892221436211725	FALSE
ENSG00000065883	8.698703929688204	7.809224274769061e-4	0.0015781783684962476	0.6008920387517733	0.881697842501867	FALSE
ENSG00000156482	86.66648419600762	2.8265121001685306e-4	0.0014562402361887172	0.5147189214615834	0.8442532191400139	FALSE
ENSG00000109475	66.58036797694982	1.7974446819675217e-4	0.0014477872549432927	0.8276019458020123	0.9546062130113976	FALSE
ENSG00000141367	17.50854928930016	1.7862148945088876e-4	0.001448142677178133	0.1686724857367731	0.6213558664462262	FALSE
ENSG00000136146	8.067628035534126	1.6076253948506372e-4	0.0014471506248336775	0.7475862806416174	NA	NA
ENSG00000174106	8.104744567975692	1.543435856559284e-4	0.001446792539912072	0.8162819162964395	NA	NA
ENSG00000138378	8.437399288902483	1.5352902488606414e-4	0.0014467471512299268	0.6023197203416122	0.881697842501867	FALSE
ENSG00000106268	2.837993143335581	1.3553209883297937e-4	0.0014458791841708979	0.46468562111270206	NA	NA
ENSG00000122406	90.47183635939716	1.2564454241860944e-4	0.001444708258783577	0.4226001880855229	0.79858115771462	FALSE
ENSG00000167996	140.68999758675608	1.1868486222912796e-4	0.0014439750995317053	0.25206173224549056	0.6833058916047616	FALSE
ENSG00000163399	22.035210316947374	1.1134352289447339e-4	0.00144465838181776	0.9917875624023762	0.9986181056644633	FALSE
ENSG00000148303	82.5157817779794	1.069577277434341e-4	0.0014439533473328161	0.8906091478243584	0.9686955541135123	FALSE
ENSG00000140299	24.686653486826287	1.0085443293458344e-4	0.0014442414952491277	0.7554941865740632	0.9354689794769526	FALSE
ENSG00000182899	55.63916622043714	9.580279063963884e-5	0.0014438182591990515	0.4732315643628955	0.8283907543392954	FALSE
ENSG00000119318	16.859162153856474	9.188127703793609e-5	0.0014440136310713489	0.7414363198964133	0.93188392987511	FALSE
ENSG00000143549	42.923571636877654	8.285204553094208e-5	0.0014435169065047557	0.6792733404421147	0.9072005407970039	FALSE
ENSG00000133030	12.706263608568573	7.478828699851964e-5	0.0014435566441189241	0.14836084832543692	0.5966795852593695	FALSE
ENSG00000171862	12.09222534463493	7.298620561087771e-5	0.0014435118495597836	0.26675399706052594	0.6932980425334783	FALSE
ENSG00000197774	4.915671678263372	7.205029032281869e-5	0.0014435529572061844	0.667086620016703	NA	NA
ENSG00000198918	69.28801628494537	7.166184476202259e-5	0.0014430046147200155	0.8935179803626327	0.9692453814195494	FALSE
ENSG00000120992	6.658742522021688	7.130876935594617e-5	0.0014435162870242695	0.7534158499735102	NA	NA
ENSG00000183283	58.093390939299105	6.89242643075919e-5	0.001443008021310505	0.36824799800672614	0.7696985129738159	FALSE
ENSG00000160299	6.565292248568552	6.848644733531599e-5	0.001443448709174709	0.5737437302548144	NA	NA
ENSG00000198938	178.85799691409937	6.769968468450358e-5	0.0014419267842615852	0.8833113709535415	0.9649898574988507	FALSE
ENSG00000105329	31.18138764168379	6.644533192947011e-5	0.0014432180929028506	0.42633921222877685	0.8004860084409348	FALSE
ENSG00000132466	6.00883244976982	6.481868110295586e-5	0.001443368805621301	0.34022337580931866	NA	NA
ENSG00000173812	116.20338849588107	6.36446078920301e-5	0.0014426227423683514	0.6673269648366775	0.9037004790755417	FALSE
ENSG00000125149	5.619908976738616	6.224200655334915e-5	0.0014433149304632473	0.5763040299267648	NA	NA
ENSG00000065978	48.15117319860951	6.20501741386969e-5	0.0014429420204350642	0.9209037494245204	0.9769725092678387	FALSE
ENSG00000162511	119.13787154764135	6.131603346663232e-5	0.0014425019212998145	0.01301105416637607	0.20374216359070965	FALSE
ENSG00000231500	107.0721070165554	6.128043371813237e-5	0.0014426057480353563	0.13847218954560997	0.5888563258115593	FALSE
ENSG00000058673	21.716997584272157	6.1010053617487403e-5	0.0014431496374351146	0.8238366286404085	0.9520018011104392	FALSE
ENSG00000109606	30.745790718193934	5.995874521319817e-5	0.0014431178030350554	0.13153496275908744	0.5841569558223445	FALSE
ENSG00000147475	7.956752880398942	5.988723664068926e-5	0.0014432480023655147	0.42722158742518895	NA	NA
ENSG00000175215	17.990199565204914	5.97104566290995e-5	0.0014431569200254273	0.14944808231718076	0.5966795852593695	FALSE
ENSG00000126882	8.383972424900323	5.749379789845001e-5	0.0014431959816407717	0.7667539349081639	0.9386015623140223	FALSE
ENSG00000134250	16.785654304044442	5.6480108950646303e-5	0.0014431287823257564	0.16890637936117078	0.6213558664462262	FALSE
ENSG00000134452	5.026849748065102	5.633052314141513e-5	0.0014432014767965322	0.5199225586198266	NA	NA
ENSG00000146112	16.733741393481576	5.628707854643406e-5	0.0014431087107609837	0.8771707288379622	0.9637552614221342	FALSE
ENSG00000198899	155.09922198461354	5.397357510677918e-5	0.0014418373787575057	0.17323062979847662	0.6268620046754202	FALSE
ENSG00000152332	23.88359163060546	5.374692275344615e-5	0.0014430192694664652	0.11314688934673632	0.5538557501717517	FALSE
ENSG00000160710	33.71628922682201	5.340318928319021e-5	0.0014429937490204698	0.0793800204732681	0.4849541190848169	FALSE
ENSG00000197283	5.212228153816079	5.046776159235704e-5	0.0014430911544509404	0.4687900693826027	NA	NA
ENSG00000178974	5.359879767068696	4.995593209064924e-5	0.0014430780153703035	0.3773655868355083	NA	NA
ENSG00000198763	169.36176892800464	4.8320470457955014e-5	0.001441636702356724	0.5918862090605909	0.8791062713691119	FALSE
ENSG00000138071	23.739441931113653	4.7755986818008906e-5	0.0014429909458005417	0.21912922115018263	0.659072136772743	FALSE
ENSG00000111640	77.89438485325721	4.7562063467886345e-5	0.001442666605463003	0.00638161923801791	0.13912984751976237	FALSE
ENSG00000182149	29.822031949950592	4.744170919407373e-5	0.0014428485682506957	0.09978663396551017	0.5233342751511249	FALSE
ENSG00000168175	15.711428343978667	4.7139012069194064e-5	0.0014429446796926444	0.26866167240230054	0.6938856428898965	FALSE
ENSG00000131378	6.843362866687191	4.635207084280932e-5	0.0014430048246200254	0.743035406784099	NA	NA
ENSG00000082153	40.878626173191684	4.620573004032113e-5	0.0014427238743772448	0.0032756637007938273	0.09952520398278351	FALSE
ENSG00000181163	44.30608010844497	4.501764358327251e-5	0.0014426816067433755	0.12369604023472354	0.5684435809242407	FALSE
ENSG00000279072	7.421973486551023	4.414911971513435e-5	0.001442970876615522	0.6234482788830961	NA	NA
ENSG00000015568	9.829786823350734	4.4076965808047276e-5	0.0014429514015372824	0.7637744004185	0.9386015623140223	FALSE
ENSG00000087086	126.24852658148075	4.406178721463947e-5	0.0014421242849028378	0.0996031400159562	0.5233342751511249	FALSE
ENSG00000108256	24.423379626303152	4.388342763237292e-5	0.0014428317457056252	0.11181988225635697	0.5525116029350594	FALSE
ENSG00000148358	8.049328243524842	4.3795957291406975e-5	0.0014429565480781046	0.5195522700301567	NA	NA
ENSG00000108219	16.489544763895893	4.360400154352254e-5	0.001442888160382609	0.08457114123473365	0.4903267485213788	FALSE
ENSG00000184007	43.60495705388543	4.3315111808255174e-5	0.0014426749087437997	0.006076836671431762	0.1364225984560037	FALSE
ENSG00000145687	4.080689902852383	4.2566810505082177e-05	0.001442973289839457	0.9007345198146726	NA	NA
ENSG00000111237	7.345049460886359	4.210184950255321e-5	0.0014429357719663602	0.826733683256608	NA	NA
ENSG00000135966	6.51004218866991	4.1865147201831e-5	0.0014429386601475566	0.5409276496841042	NA	NA
ENSG00000115760	13.149554604022944	4.1844425642420874e-5	0.0014428821630606014	0.3026120810771744	0.7315955257918049	FALSE
ENSG00000157106	33.904240871835135	4.145114668595069e-5	0.0014427396949629058	0.8523137334536927	0.9578069064868809	FALSE
ENSG00000107290	14.337776632807676	4.054242814813439e-5	0.0014428549678873923	0.12220022334335408	0.5684435809242407	FALSE
ENSG00000151923	13.519635718386818	3.955289854446601e-5	0.0014428463491943792	0.3665419212027212	0.7696985129738159	FALSE
ENSG00000137818	81.94380420683086	3.8679879493479394e-5	0.0014422964501162466	0.9974194953271426	0.9989341794506463	FALSE
ENSG00000089157	82.38203394952771	3.867228815048144e-5	0.0014423131684298668	0.05449116059326962	0.4008615906998587	FALSE
ENSG00000147403	125.26450667887687	3.844776166421454e-5	0.0014418637065989315	0.9445230299320648	0.9863677064944065	FALSE
ENSG00000114978	34.47614737861385	3.8046340873536837e-5	0.001442646234632789	0.7380039471154756	0.9306187440203749	FALSE
ENSG00000106617	7.142139735252994	3.77910389372307e-5	0.001442877928611563	0.4590865250029403	NA	NA
ENSG00000142676	96.2976961687444	3.772950586460498e-5	0.0014420923862057493	0.8602576345686539	0.9597552077287937	FALSE
ENSG00000185000	5.268294401301168	3.7646375957036124e-5	0.0014428940860727946	0.37422570469457284	NA	NA
ENSG00000204304	9.96103893241687	3.751980453953255e-5	0.0014428529287698578	0.43006233492814666	0.802457469300438	FALSE
ENSG00000110324	40.95705823129417	3.734318169991409e-5	0.0014425919794748313	0.010382003755805138	0.17900474449551604	FALSE
ENSG00000140859	2.893860430157244	3.733016652593877e-5	0.001442912062600412	0.8607496746784218	NA	NA
ENSG00000128245	6.8073675413354255	3.72429663214294e-5	0.0014428742580777215	0.6028033261905871	NA	NA
ENSG00000147454	12.021962275815966	3.7204289309873264e-5	0.0014428450608863338	0.12959522371029195	0.579444407030085	FALSE
ENSG00000141349	2.893684664978087	3.7045200748320015e-5	0.0014429083850764238	0.8607900061265986	NA	NA
ENSG00000171867	25.61683069994334	3.693142327054217e-5	0.0014427411809598012	0.3055719512486638	0.7356288195268141	FALSE
ENSG00000174695	16.17299714146872	3.635646342537614e-5	0.001442782076927607	0.17752166194155355	0.6329389152729015	FALSE
ENSG00000102858	6.751945226701092	3.6030799967347524e-5	0.0014428581638032236	0.5665347226442843	NA	NA
ENSG00000135249	5.990341224012463	3.596576433686267e-5	0.001442863934318843	0.31354565624117675	NA	NA
ENSG00000136238	17.66034127249922	3.587850367259781e-5	0.0014427685246839062	0.6965663318431063	0.9131389583402715	FALSE
ENSG00000091317	29.00850106949999	3.5398642526064454e-5	0.0014426634395920057	0.008112257736446072	0.15735394050547602	FALSE
ENSG00000047315	13.834285774451967	3.527374233437789e-5	0.0014427910176726677	0.25252244209953995	0.6833058916047616	FALSE
ENSG00000078596	7.474400428622354	3.520309437054666e-5	0.001442843381924453	0.783681589248292	NA	NA
ENSG00000130775	26.56482224947222	3.516364941821494e-5	0.0014427120641975673	0.07746755147360203	0.4797169032567187	FALSE
ENSG00000188313	6.0661870435041525	3.512905537490258e-5	0.0014428536156485424	0.31548287057609165	NA	NA
ENSG00000185164	6.34394347819819	3.492118199328745e-5	0.0014428511778732788	0.18723605707335111	NA	NA
ENSG00000198840	99.66582256579848	3.4536428778035825e-5	0.00144252581084282	0.08260352215700333	0.4849541190848169	FALSE
ENSG00000154124	12.166690106595368	3.447598623745845e-5	0.0014427920744690148	0.2654342947609471	0.6932980425334783	FALSE
ENSG00000166135	6.676307965619513	3.402628103800112e-5	0.0014428357125346872	0.334260744840441	NA	NA
ENSG00000198900	16.638781626173085	3.293577826625003e-5	0.0014427543062465811	0.023090884939384333	0.2636959067969518	FALSE
ENSG00000170540	14.726694148910292	3.291333828503096e-5	0.0014427499740144142	0.7554777976191276	0.9354689794769526	FALSE
ENSG00000120063	54.66329774035446	3.255234480761124e-5	0.0014425792807228317	0.014258718599710637	0.2101368696426629	FALSE
ENSG00000064012	24.198428323908473	3.2143742082684e-5	0.001442686466630201	0.005258378666909417	0.12912289099077837	FALSE
ENSG00000148331	6.677625838759911	3.1785836129234536e-5	0.0014428086759250046	0.6403256482686404	NA	NA
ENSG00000145780	14.021056753480817	3.166867119497604e-5	0.0014427433486277506	0.5856542739396271	0.8749443354715686	FALSE
ENSG00000122218	12.759203852022184	3.1552273318120725e-5	0.0014427698674146165	0.009161004976383962	0.168992779029734	FALSE
ENSG00000106609	6.695958724350188	3.1406544645532014e-5	0.0014428039757748469	0.7509951055644656	NA	NA
ENSG00000023318	6.677599955336156	3.11993438872688e-5	0.0014428023345571606	0.5692681951866078	NA	NA
ENSG00000204287	92.0113044615479	3.1171053301840186e-5	0.0014424655461555342	0.1908016091633259	0.6388348852389397	FALSE
ENSG00000111897	32.36155225870135	3.093725899891266e-5	0.0014426047631364845	0.2020972071309533	0.6462211301957028	FALSE
ENSG00000204592	99.63151403910324	3.075719699256757e-5	0.0014420827924114658	0.1938522950338129	0.6388348852389397	FALSE
ENSG00000102978	6.862512221403461	3.075401611053185e-5	0.0014427956963425114	0.7794806415458024	NA	NA
ENSG00000013374	6.677067776827843	3.070940051231422e-5	0.0014427970251790763	0.5690452567876816	NA	NA
ENSG00000105355	7.643174924301262	3.0574105738618046e-5	0.0014427889129101268	0.8827999771290855	NA	NA
ENSG00000197746	128.86495858343596	3.0530416943629356e-5	0.0014419780170655337	0.21952239065444376	0.659072136772743	FALSE
ENSG00000153395	7.068101454269423	3.0475207786841456e-5	0.0014427915387021134	0.883155336124143	NA	NA
ENSG00000111737	7.104616928529556	3.027349334596325e-5	0.001442789167406806	0.586694672857251	NA	NA
ENSG00000107742	56.91871125781983	3.0256190850068503e-5	0.001442568933493741	0.03192952515611557	0.30629122677030135	FALSE
ENSG00000189403	55.39990974000312	3.023862307967065e-5	0.0014423754802855677	0.10229492952484348	0.5272329290532678	FALSE
ENSG00000133639	81.62906082073435	3.0189785615524564e-5	0.0014424123834622623	0.09054270751040673	0.50711605607739485	FALSE
ENSG00000184205	30.375696696587088	3.015477496479766e-5	0.0014427405246465767	0.12682130414325654	0.5727206391498659	FALSE
ENSG00000134243	4.934477968191566	3.0008548875539113e-5	0.001442806732864577	0.9890585378007719	NA	NA
ENSG00000141506	28.770985578780227	2.9953576294892025e-5	0.001442637175120661	0.011348948049446488	0.1871893954129452	FALSE
ENSG00000151502	7.103476428641448	2.993277083898266e-5	0.0014427851758431743	0.8801477461826431	NA	NA
ENSG00000028137	27.658583690902265	2.9870876783638457e-5	0.001442693568130146	0.006564013437184377	0.1419333397319048	FALSE
ENSG00000081791	7.03007225755002	2.9793271720765284e-5	0.001442784423189842	0.8854345718881241	NA	NA
ENSG00000125505	6.529597405592103	2.953006176146469e-5	0.0014427867203626382	0.38777021692655494	NA	NA
ENSG00000163950	8.383469518319055	2.9261064392145285e-5	0.0014427704689944454	0.6984361330425893	0.9131389583402715	FALSE
ENSG00000108021	8.234017181740837	2.873982284303548e-5	0.0014427664106447134	0.4067149639602398	0.793884150799053	FALSE
ENSG00000100811	20.103319639371275	2.873799362330149e-5	0.00144265951267931	0.10572422251866874	0.5384179517456528	FALSE
ENSG00000114450	6.380808504894677	2.8666567098518057e-5	0.0014427790842003812	0.33521798129802094	NA	NA
ENSG00000099821	5.527652855851484	2.860459752767174e-5	0.0014427879335998258	0.24166575891504283	NA	NA
ENSG00000185946	6.991303494393034	2.853089148355246e-5	0.0014427730347240553	0.6634028628227862	NA	NA
ENSG00000184922	48.61773565668342	2.8472682876437696e-5	0.0014424359338755719	0.0937703566791389	0.5142748459866288	FALSE
ENSG00000213639	33.71755689812068	2.8455569990910724e-5	0.0014425750294016408	0.034889918264212116	0.3227226813072907	FALSE
ENSG00000188846	60.090932084044425	2.8290953287195905e-5	0.001442310758940705	0.3111145673033815	0.7400616245621217	FALSE
ENSG00000110321	72.26066764698179	2.8211543878197627e-5	0.0014423263418990723	0.16840986601041497	0.6213558664462262	FALSE
ENSG00000131446	24.656326507610913	2.8188922435526073e-5	0.0014426668465471193	0.008232775457026362	0.15852599748639082	FALSE
ENSG00000163812	6.658697681355799	2.806040188043772e-5	0.001442770165307962	0.5356158616210257	NA	NA
ENSG00000099331	27.714002716380833	2.8002113927782763e-5	0.0014425947625881692	0.03138870463068602	0.3044242750579034	FALSE
ENSG00000136758	21.827368140614027	2.7909579076831645e-5	0.0014426441270966907	0.6594336519355848	0.8987766326503699	FALSE
ENSG00000135956	16.544974249947153	2.787166813186372e-5	0.0014426901106185386	0.005583531788629264	0.13034404892109572	FALSE
ENSG00000088930	14.818730757270542	2.778849003755658e-5	0.0014426949427788418	0.7770785292068485	0.9404582871500954	FALSE
ENSG00000123066	23.88938854932801	2.7707651620198522e-5	0.001442667866425458	0.0100259623376749	0.1759133747304585	FALSE
ENSG00000162923	37.59171838994277	2.76163424691602e-5	0.0014425292025976501	0.0666940921547601	0.4398475377606429	FALSE
ENSG00000132334	26.099005869762156	2.75390734451605e-5	0.0014426781471372262	0.006102299703490689	0.1364225984560037	FALSE
ENSG00000186908	8.30813593963758	2.7445199815064636e-5	0.001442752760784703	0.3551339781950504	0.7695119387365669	FALSE
ENSG00000014641	5.972034644776804	2.736717444869072e-5	0.0014427685308141518	0.740307082010248	NA	NA
ENSG00000198925	8.438110213622021	2.728827792605667e-5	0.0014427504441949788	0.48109621032647204	0.831264058586709	FALSE
ENSG00000135486	101.55931177177213	2.7225399256713022e-5	0.0014422214397647156	0.14730194279492176	0.5966795852593695	FALSE
ENSG00000035687	6.268493926330845	2.7143558272387555e-5	0.0014427651759663818	0.336382215777336	NA	NA
ENSG00000147526	29.28295873416522	2.713968761593817e-5	0.001442629381638904	0.021352637570865897	0.25560992461608856	FALSE
ENSG00000143384	102.92718368318687	2.7022929854672217e-5	0.0014424910146879286	0.08020974951347534	0.4849541190848169	FALSE
ENSG00000135363	7.104638052364692	2.6988408500975664e-5	0.0014427576465286375	0.7313249980147114	NA	NA
ENSG00000186469	15.30034486210311	2.6978246775372335e-5	0.0014426898515536573	0.005235217011503527	0.12912289099077837	FALSE
ENSG00000152291	34.495517054519105	2.6928389114141923e-5	0.0014425241125654614	0.06580201324402331	0.4383477548932664	FALSE
ENSG00000087157	6.5856892052659335	2.6876770614068537e-5	0.0014427601166339783	0.3581456616302818	NA	NA
ENSG00000143815	18.344071417183848	2.6659672129726198e-5	0.0014426635178621484	0.013594402844214726	0.20729499828345924	FALSE
ENSG00000170776	28.857186259495172	2.6593899609712286e-5	0.001442590513135446	0.026425803367245093	0.28453579299099	FALSE
ENSG00000114353	30.590727725828305	2.630580668886052e-5	0.0014426467569231504	0.32978180251364875	0.7502297426783674	FALSE
ENSG00000064393	6.6956088192100625	2.630414018595663e-5	0.0014427546414919334	0.35926217858894344	NA	NA
ENSG00000129003	11.01708843812347	2.626135157145351e-5	0.0014427245360337196	0.49245199250222554	0.8370414666371592	FALSE
ENSG00000055208	22.497633115215546	2.621816964958962e-5	0.00144262580116546	0.022432834354633942	0.26069522919614246	FALSE
ENSG00000122862	62.96685661884438	2.6207061872925266e-5	0.0014425414335719076	0.048161580856483276	0.38927343630072786	FALSE
ENSG00000110395	6.696349385876196	2.6099850743431985e-5	0.0014427526293678801	0.4140081320856136	NA	NA
ENSG00000196352	16.36010538920117	2.5927082395473837e-5	0.001442665296591064	0.7390433758467999	0.9310393626952522	FALSE
ENSG00000112308	22.29454149719203	2.5755656702495978e-5	0.0014426208485097648	0.02685220901470542	0.28503701354472555	FALSE
ENSG00000169246	10.869337633010833	2.5750010504872748e-5	0.001442714980600953	0.33522982591808653	0.7519866333094493	FALSE
ENSG00000153094	15.543052747512693	2.5710646066455572e-5	0.0014426783560034897	0.0077282687182208135	0.15328701412531207	FALSE
ENSG00000197122	6.382563469624819	2.5707970355857874e-5	0.0014427526025621907	0.2916583322791995	NA	NA
ENSG00000180530	15.713248251703083	2.5690768883877004e-5	0.001442683143355459	0.007190184069891055	0.14942432551741688	FALSE
ENSG00000136021	8.030174302764708	2.5537606678402546e-5	0.0014427373954944518	0.1850440279160679	NA	NA
ENSG00000115524	69.30460830219245	2.5518072433993928e-5	0.0014424508070119723	0.09461258845791573	0.5167453589067944	FALSE
ENSG00000187514	93.46660313513182	2.5504819679107692e-5	0.001442008343260303	0.812422354928906	0.9509702526742649	FALSE
ENSG00000197102	21.550664561671844	2.5492789682404058e-5	0.0014426241499516357	0.026764429488967133	0.28503701354472555	FALSE
ENSG00000102606	11.719984818209848	2.543811294595317e-5	0.0014427153367577172	0.016954222620720886	0.23054247048176132	FALSE
ENSG00000128604	6.214332123561287	2.5278647310299913e-5	0.0014427489845597469	0.26442346603154543	NA	NA
ENSG00000135318	2.4485068833570987	2.5123766374934176e-5	0.001442784173075246	0.27165491827344557	NA	NA
ENSG00000140575	14.37599247308784	2.4930343144587713e-5	0.0014426917911407448	0.4304311292873843	0.802457469300438	FALSE
ENSG00000228253	81.17306896311649	2.4677742184431498e-5	0.0014425474834709586	0.06639572007174946	0.43897721691547636	FALSE
ENSG00000172243	27.32744600527727	2.4666141780213364e-5	0.001442678538239253	0.008522098192166264	0.16090571254164246	FALSE
ENSG00000266094	31.60265173658362	2.455664222417975e-5	0.0014425267416931717	0.0802390887635215	0.4849541190848169	FALSE
ENSG00000112078	14.447232796155353	2.435314759313273e-5	0.0014426711296580048	0.01006934025181927	0.1759133747304585	FALSE
ENSG00000153914	33.65909067827021	2.418797057662006e-5	0.0014426292871326184	0.024955349227669635	0.27430088026080207	FALSE
ENSG00000198408	42.91178217493946	2.408505385668718e-5	0.0014425855016608228	0.23188811117821878	0.6613198240952878	FALSE
ENSG00000254087	34.42457774812701	2.4057615921557738e-5	0.0014425026024202522	0.0979885442033879	0.5211568137268897	FALSE
